i - 333.jpeg	sculpture	['Skeleton', 'Sculpture', 'Art', 'Elephant', 'Elephants and Mammoths', 'Sculptor', 'Organism', 'Statue', 'Dinosaur', 'Animal figure']
i - 645.jpeg	sculpture	['Sculpture', 'Art', 'Stone carving', 'Ceramic', 'Pottery', 'Nonbuilding structure', 'Classical sculpture', 'Statue', 'Sculptor', 'Figurine']
73.jpg	sculpture	['Statue', 'Sculpture', 'Classical sculpture', 'Stone carving', 'Art', 'Monument', 'Carving', 'Museum', 'Marble', 'Tourist attraction']
i - 1187.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Hair', 'Art', 'Forehead', 'Statue', 'Stone carving', 'Chin', 'Hairstyle', 'Nonbuilding structure']
i - 1506.jpeg	sculpture	['Statue', 'Sculpture', 'Art', 'Sculptor', 'Mannequin', 'Monument', 'Classical sculpture']
i - 209.jpeg	sculpture	['Sculpture', 'Statue', 'Art', 'Classical sculpture', 'Lion', 'Stone carving', 'Felidae', 'Figurine', 'Big cats', 'Bronze sculpture']
56.png	sculpture	['Snout', 'Canidae', 'Sculpture', 'Non-Sporting Group', 'Carnivore', 'Animal figure', 'Shar pei', 'Art']
i - 294.jpeg	sculpture	['Sculpture', 'Stone carving', 'Sculptor', 'Art', 'Lawn ornament', 'Statue', 'Carving', 'Plant', 'Modern art', 'Nonbuilding structure']
i - 1371.jpeg	sculpture	['Statue', 'Sculpture', 'Stone carving', 'Classical sculpture', 'Monument', 'Figurine', 'Art', 'Carving', 'Artwork', 'Marble']
i - 746.jpeg	sculpture	['Artifact', 'Vase', 'Urn', 'Carving', 'Stone carving', 'Egg', 'earthenware', 'Sculpture']
i - 591.jpeg	sculpture	['Sculpture', 'Figurine', 'Statue', 'Art', 'Metal', 'Bronze', 'Bronze sculpture', 'Fictional character', 'Brass', 'Classical sculpture']
i - 947.jpeg	sculpture	['Head', 'Sky', 'Sculpture', 'Art', 'World']
i - 1123.jpeg	sculpture	['Environmental art', 'Tree', 'Architecture', 'Grass', 'Sky', 'Plant', 'Art', 'Sculpture', 'Metal']
i - 1490.jpeg	sculpture	['Turquoise', 'Sculpture', 'Art', 'Modern art']
i - 1225.jpeg	sculpture	['Statue', 'Stone carving', 'Angel', 'Classical sculpture', 'Sculpture', 'Monument', 'Wing', 'Figurine', 'Lawn ornament', 'Fictional character']
i - 555.jpeg	sculpture	['Sculpture', 'Art', 'Statue', 'Classical sculpture', 'Drawing']
i - 779.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Statue', 'Art', 'Bronze sculpture', 'Head', 'Bronze', 'Metal', 'Stone carving', 'Relief']
i - 805.jpeg	sculpture	['Sculpture', 'Sand', 'Building sand castles', 'Art', 'Tree', 'Recreation', 'Statue', 'Smile', 'Nonbuilding structure']
i (38).jpeg	sculpture	['Sculpture', 'Statue', 'Wildlife', 'Animation', 'Lawn ornament', 'Adaptation', 'Art', 'Lawn', 'Yard', 'Beak']
i - 931.jpeg	sculpture	['Sculpture', 'Statue', 'Art', 'Wildlife', 'Black-and-white', 'Extinction', 'Metal']
i - 73.jpeg	sculpture	['Relief', 'Stone carving', 'Carving', 'Ancient history', 'History', 'Art', 'Classical sculpture', 'Artwork', 'Terrain']
i - 1464.jpeg	sculpture	['Driftwood', 'Wood', 'Stallion', 'Sculpture', 'Tree', 'Mustang horse', 'Horse', 'Wildlife', 'Art', 'Plant']
62.jpg	sculpture	['Sculpture', 'Head', 'Art', 'Jaw', 'Classical sculpture', 'Nonbuilding structure', 'Ceramic']
i - 730.jpeg	sculpture	['Sculpture', 'Art', 'Arm', 'Male', 'Classical sculpture', 'Hand', 'Human', 'Black-and-white', 'Statue', 'Bronze sculpture']
i - 952.jpeg	sculpture	['Jaw', 'Art', 'Human body', 'Sculptor', 'Sculpture', 'Skeleton', 'Carving', 'Human anatomy']
280.jpg	sculpture	['Sculpture', 'Art', 'Statue', 'Bronze sculpture', 'Figurine', 'Classical sculpture', 'Stone carving', 'Nonbuilding structure', 'Carving', 'Metal']
i - 1141.jpeg	sculpture	['Sculpture', 'Stone carving', 'Lawn ornament', 'Sculptor', 'Statue', 'Art', 'Grass', 'Garden', 'Lawn', 'Yard']
i (64).jpeg	sculpture	['Statue', 'Sculpture', 'Figurine', 'Classical sculpture', 'Art', 'Mythology', 'Monument', 'Fictional character', 'Stone carving', 'Nonbuilding structure']
i - 470.jpeg	sculpture	['Sculpture', 'Statue', 'Horse', 'Bronze sculpture', 'Metal', 'Art', 'Figurine', 'Animal figure', 'Bronze', 'Stallion']
260.jpg	sculpture	['Architecture', 'Tree', 'Sky', 'Plant', 'Metal']
i - 475.jpeg	sculpture	['Sculpture', 'Stone carving', 'Carving', 'Sand', 'Art', 'Statue', 'Recreation', 'Building sand castles', 'Chainsaw carving', 'Historic site']
2.jpg	sculpture	['Sculpture', 'Art', 'Head', 'Classical sculpture', 'Chin', 'Statue', 'Stone carving', 'Forehead', 'Figurine', 'Jaw']
32.jpg	sculpture	['Tree', 'Environmental art', 'Sculpture', 'Lawn', 'Grass', 'Art', 'Plant', 'Sport venue', 'Architecture', 'Wood']
i - 293.jpeg	sculpture	['Sculpture', 'Statue', 'Art', 'Classical sculpture', 'Bronze sculpture', 'Figurine', 'Stone carving', 'Nonbuilding structure', 'Visual arts', 'Bronze']
i - 33.jpeg	sculpture	['Sculpture', 'Statue', 'Lawn ornament', 'Stone carving', 'Classical sculpture', 'Art', 'Bronze sculpture', 'Sitting', 'Monument', 'Sculptor']
i - 1079.jpeg	sculpture	['Sculpture', 'Art', 'Bronze sculpture', 'Skeleton', 'Statue', 'Wood', 'Figurine', 'Nonbuilding structure', 'Classical sculpture', 'Carving']
i - 1267.jpeg	sculpture	['Sculpture', 'Statue', 'Bronze sculpture', 'Figurine', 'Metal', 'Art', 'Bronze', 'Dance', 'Classical sculpture', 'Monument']
i - 875.jpeg	sculpture	['Statue', 'Sculpture', 'Stone carving', 'Art', 'Monument', 'Botany', 'Lawn ornament', 'Grass', 'Classical sculpture', 'Garden']
279.jpg	sculpture	['Sculpture', 'Statue', 'Art', 'Classical sculpture', 'Metal', 'Sitting', 'Bronze', 'Sky', 'Bronze sculpture', 'Monument']
i - 656.jpeg	sculpture	['Water', 'Fountain', 'Natural landscape', 'Property', 'Botanical garden', 'Grass', 'Lawn', 'Water feature', 'Tree', 'Garden']
i - 473.jpeg	sculpture	['Classical sculpture', 'Hen-of-the-wood', 'Beige', 'Pointe shoe']
17.jpg	sculpture	['Sculpture', 'Art', 'Metal', 'Statue', 'Bronze sculpture', 'Bronze', 'Nonbuilding structure']
i - 913.jpeg	sculpture	['Tree', 'Botany', 'Architecture', 'Plant', 'Botanical garden', 'Environmental art', 'Technology', 'Sculpture', 'Landscape', 'Garden']
i - 1153.jpeg	sculpture	['Sculpture', 'Chainsaw carving', 'Carving', 'Art', 'Stone carving', 'Nonbuilding structure', 'Wood', 'Sculptor', 'Statue', 'Trunk']
i - 371.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Art', 'Stone carving', 'Statue', 'Sculptor', 'Figurine', 'Nonbuilding structure', 'Photography', 'Stock photography']
i - 1415.jpeg	sculpture	['Sculpture', 'Figurine', 'Head', 'Pink', 'Art', 'Toy', 'Carving', 'Beige', 'Nonbuilding structure']
216.jpg	sculpture	['Sculpture', 'Art', 'Visual arts', 'Shadow']
i - 272.jpeg	sculpture	['Sculpture', 'Statue', 'Stone carving', 'Classical sculpture', 'Figurine', 'Art', 'Carving', 'Fictional character', 'Nonbuilding structure', 'Artwork']
i - 1198.jpeg	sculpture	['Sculpture', 'Tree', 'Botany', 'Environmental art', 'Art', 'Grass', 'Plant', 'Stone carving', 'Statue', 'Park']
i - 53.jpeg	sculpture	['Sculpture', 'Sculptor', 'Stone carving', 'Classical sculpture', 'Art', 'Conservation-restoration', 'Carving', 'Marble', 'Statue', 'Nonbuilding structure']
i - 1001.jpeg	sculpture	['String instrument', 'Violin family', 'Bowed string instrument', 'String instrument', 'Double bass', 'Cello', 'Violone', 'Sculpture', 'Musical instrument', 'Fiddle']
i - 113.jpeg	sculpture	['Figurine', 'Sculpture', 'Glass', 'Carving', 'Art', 'Lamp', 'Nonbuilding structure']
i - 1038.jpeg	sculpture	['Basketball hoop', 'Basketball', 'Basketball court', 'Streetball', 'Sculpture', 'Team sport', 'Art']
139.jpg	sculpture	['Sculpture', 'Statue', 'Tree', 'Trunk', 'Art', 'Botany', 'Woodland', 'Plant', 'Branch', 'Wood']
i - 1076.jpeg	sculpture	['Sculpture', 'Horse', 'Statue', 'Art', 'Bronze sculpture', 'Horse trainer', 'Figurine', 'Jumping', 'Stallion', 'Metal']
i - 1363.jpeg	sculpture	['Figurine', 'Human', 'Art', 'Black-and-white', 'Sculpture', 'Statue', 'Fictional character', 'Illustration']
i - 1067.jpeg	sculpture	['Sculpture', 'Statue', 'Figurine', 'Bronze sculpture', 'Art', 'Bronze', 'Metal', 'Classical sculpture', 'Nonbuilding structure', 'Monument']
i - 1137.jpeg	sculpture	['Nature', 'Natural landscape', 'Water', 'Water resources', 'Fountain', 'Architecture', 'Botany', 'Tree', 'Pond', 'Water feature']
i - 845.jpeg	sculpture	['Sculpture', 'Statue', 'Classical sculpture', 'Art', 'Human', 'Sitting', 'Figurine', 'Metal', 'Bronze sculpture', 'Nonbuilding structure']
i - 232 20.26.46.jpeg	sculpture	['Sculpture', 'Statue', 'Art', 'Monument', 'Snout', 'Tree', 'Memorial', 'Nonbuilding structure', 'Stone carving', 'Metal']
i - 1416.jpeg	sculpture	['White', 'Figurine', 'Pink', 'Rose', 'Petal', 'Flower', 'Plant', 'Rose family', 'Sculpture', 'Carving']
i - 1353.jpeg	sculpture	['Sculpture', 'Lawn', 'Grass', 'Architecture', 'Art', 'Tree', 'Estate', 'Real estate', 'Plant', 'Park']
i - 1239.jpeg	sculpture	['Sand', 'Sculpture', 'Art', 'Recreation', 'Building sand castles']
220.jpg	sculpture	['Sculpture', 'Statue', 'Art', 'Stone carving', 'Metal', 'Bronze', 'Figurine', 'Bronze sculpture', 'Nonbuilding structure', 'Classical sculpture']
i - 163.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Art', 'Stone carving', 'Statue', 'Forehead', 'Relief', 'Carving', 'Chin', 'Nonbuilding structure']
i - 672.jpeg	sculpture	['Sculpture', 'Art', 'Performance', 'Performing arts', 'Human', 'Classical sculpture', 'Statue', 'Human body', 'Leg', 'Muscle']
i - 199.jpeg	sculpture	['Sculpture', 'Religious item', 'Art', 'Statue', 'Classical sculpture', 'Cross', 'Nonbuilding structure', 'Symbol', 'Artifact', 'Bronze sculpture']
i - 70.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Statue', 'Art', 'Head', 'Chin', 'Forehead', 'Black-and-white', 'Stock photography', 'Monument']
i - 1332.jpeg	sculpture	['Sculpture', 'Figurine', 'Art', 'Classical sculpture', 'Stone carving', 'Head', 'Statue', 'Nonbuilding structure', 'Carving', 'Fictional character']
105.jpg	sculpture	['Sculpture', 'Bronze', 'Wildlife', 'Boar', 'Bronze sculpture', 'Metal', 'Animal figure', 'Brown bear', 'Carnivore', 'Art']
i - 772.jpeg	sculpture	['Sculpture', 'Stone carving', 'Statue', 'Sculptor', 'Art', 'Rock', 'Classical sculpture', 'Carving', 'Monument', 'Historic site']
i - 533.jpeg	sculpture	['Figurine', 'Action figure', 'Toy', 'Statue', 'Sculpture', 'Art', 'Fictional character', 'Miniature']
356.jpg	sculpture	['Light fixture', 'Candle holder', 'Lighting', 'Metal', 'Bronze', 'Brass', 'Menorah', 'Street light', 'Sculpture', 'Lamp']
i - 1271.jpeg	sculpture	['Sculpture', 'Statue', 'Water', 'Art', 'Monument', 'Sea', 'Vacation', 'Memorial', 'Tourism']
i (59).jpeg	sculpture	['Sculpture', 'Lady', 'Statue', 'Botany', 'Dress', 'Tree', 'Outerwear', 'Art', 'Grass', 'Photography']
i - 31.jpeg	sculpture	['Sculpture', 'Lady', 'Statue', 'Botany', 'Dress', 'Tree', 'Outerwear', 'Art', 'Grass', 'Photography']
184 18.59.45 20.26.46.jpg	sculpture	['Sculpture', 'Art', 'Statue']
i - 398.jpeg	sculpture	['Sculpture', 'Figurine', 'Stone carving', 'Art', 'Statue', 'Carving', 'Cat', 'Felidae', 'Peterbald', 'Classical sculpture']
164.jpg	sculpture	['Sculpture', 'Figurine', 'Bronze sculpture', 'Art', 'Statue', 'Bronze', 'Metal', 'Nonbuilding structure']
i - 1270.jpeg	sculpture	['Sculpture', 'Bronze sculpture', 'Statue', 'Art', 'Metal', 'Bronze', 'Figurine', 'Nonbuilding structure', 'Classical sculpture']
167.jpg	sculpture	['Sculpture', 'Statue', 'Figurine', 'Bronze sculpture', 'Art', 'Classical sculpture', 'Metal', 'Bronze', 'Nonbuilding structure', 'Monument']
i - 364.jpeg	sculpture	['Sculpture', 'Statue', 'Meditation', 'Figurine', 'Bronze sculpture', 'Art', 'Sitting', 'Bronze', 'Metal', 'Nonbuilding structure']
246.jpg	sculpture	['Sculpture', 'Statue', 'Figurine', 'Bronze sculpture', 'Art', 'Metal', 'Bronze', 'Classical sculpture', 'Monument', 'Nonbuilding structure']
i - 925.jpeg	sculpture	['Classical sculpture', 'Sculpture', 'Statue', 'Art', 'Sculptor', 'Stone carving', 'Figurine', 'Photography', 'Nonbuilding structure', 'Carving']
i - 1145.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Art', 'Statue', 'Stone carving', 'Nonbuilding structure']
i - 1509.jpeg	sculpture	['Face', 'Forehead', 'Head', 'Chin', 'Human', 'Jaw', 'Art', 'Illustration', 'Gesture', 'Drawing']
i - 436.jpeg	sculpture	['Sculpture', 'Statue', 'Art', 'Monument', 'National historic landmark', 'Metal', 'Totem pole', 'Plant', 'Bronze sculpture', 'Nonbuilding structure']
i - 429.jpeg	sculpture	['Sculpture', 'Stone carving', 'Landmark', 'Statue', 'Art', 'Carving', 'Winter', 'Monument', 'Architecture', 'Historic site']
i - 689.jpeg	sculpture	['Sculpture', 'Statue', 'Figurine', 'Classical sculpture', 'Art', 'Stone carving', 'Nonbuilding structure', 'Fictional character', 'Carving', 'Bronze sculpture']
104.jpeg	sculpture	['Sculpture', 'Statue', 'Landmark', 'Art', 'Classical sculpture', 'Monument', 'Male', 'Bronze sculpture', 'Sky', 'Metal']
i - 411.jpeg	sculpture	['Sculpture', 'Art', 'Fictional character', 'Statue', 'Illustration', 'Batman', 'Nonbuilding structure', 'Classical sculpture', 'Drawing']
i - 1510.jpeg	sculpture	['Sculpture', 'Statue', 'Art', 'Landmark', 'Bronze sculpture', 'Monument', 'Classical sculpture', 'Sculptor', 'Memorial', 'Stone carving']
i - 95.jpeg	sculpture	['Sculpture', 'Statue', 'Figurine', 'Classical sculpture', 'Art', 'Monument', 'Stone carving', 'Fictional character', 'Nonbuilding structure', 'Mythology']
i - 998.jpeg	sculpture	['Ammonoidea', 'Sculpture', 'Stone carving', 'Carving', 'Art', 'Statue', 'Chambered nautilus', 'Rock', 'Nonbuilding structure']
303.jpg	sculpture	['Sculpture', 'Statue', 'Figurine', 'Stone carving', 'Art', 'Classical sculpture', 'Carving', 'Trunk', 'Monument', 'Visual arts']
i - 1018.jpeg	sculpture	['Sculpture', 'Statue', 'Classical sculpture', 'Art', 'Monument', 'Stone carving', 'Water feature', 'Plant', 'Gargoyle', 'Black-and-white']
289.jpg	sculpture	['Sand', 'Sculpture', 'Tree', 'Art', 'Wood', 'Building sand castles', 'Recreation', 'Plant', 'Environmental art']
i - 130.jpeg	sculpture	['Nature', 'Water', 'Sculpture', 'Tree', 'Bronze', 'Art', 'Statue', 'Turquoise', 'Water feature', 'Rock']
i - 1367.jpeg	sculpture	['Sculpture', 'Art', 'Statue', 'Figurine', 'Bronze sculpture', 'Nonbuilding structure', 'Trophy', 'Classical sculpture', 'Metal']
i - 995.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Figurine', 'Art', 'Statue', 'Sculptor', 'Stone carving', 'Carving', 'Nonbuilding structure']
384.jpg	sculpture	['Sculpture', 'Classical sculpture', 'Face', 'Stone carving', 'Forehead', 'Chin', 'Art', 'Head', 'Skin', 'Statue']
249.jpg	sculpture	['Rhinoceros', 'Black rhinoceros', 'Sculpture', 'Horn', 'Snout', 'White rhinoceros', 'Indian rhinoceros', 'Jaw', 'Statue', 'Art']
i - 685.jpeg	sculpture	['Games', 'Sculpture', 'Inflatable', 'Organism', 'Art', 'Leisure', 'Statue']
i - 632.jpeg	sculpture	['Iron', 'Interior design', 'Floor', 'Sculpture', 'Room', 'Flooring', 'Art', 'Modern art', 'Window', 'Visual arts']
i - 790.jpeg	sculpture	['Skeleton', 'Sculpture', 'Organism', 'Art', 'Visual arts']
i - 1162.jpeg	sculpture	['Statue', 'Sculpture', 'Meditation', 'Sitting', 'Bronze sculpture', 'Metal', 'Bronze', 'Art', 'Fictional character', 'Monument']
60.jpg	sculpture	['Sculpture', 'Classical sculpture', 'Statue', 'Stone carving', 'Carving', 'Art', 'Monument', 'Relief', 'Mythology', 'Artwork']
i - 1043.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Statue', 'Figurine', 'Art', 'Stone carving', 'Carving', 'Sculptor', 'Nonbuilding structure', 'Monument']
i - 1334.jpeg	sculpture	['Sculpture', 'Art', 'Classical sculpture', 'Statue', 'Figurine', 'Carving', 'Nonbuilding structure', 'Stone carving', 'Illustration']
i - 1050.jpeg	sculpture	['Statue', 'Sculpture', 'Monument', 'Stone carving', 'Classical sculpture', 'Art', 'Angel', 'Memorial', 'Carving', 'Nonbuilding structure']
149.jpg	sculpture	['Sculpture', 'Grass', 'Rock', 'Art', 'Lawn ornament', 'Plant', 'Statue']
i - 444.jpeg	sculpture	['Statue', 'Sculpture', 'Classical sculpture', 'Landmark', 'Monument', 'Art', 'Stone carving', 'Architecture', 'Carving', 'Temple']
i - 189.jpeg	sculpture	['Sculpture', 'Statue', 'Lawn ornament', 'Art', 'Monument', 'Botany', 'Classical sculpture', 'Memorial', 'Bronze sculpture', 'Grass']
i - 1391.jpeg	sculpture	['Bird', 'Sculpture', 'Eagle', 'Bird of prey', 'Stone carving', 'Accipitriformes', 'Beak', 'Art', 'Bald eagle', 'Carving']
219 18.59.45.jpg	sculpture	['Sculpture', 'Statue', 'Art', 'Stone carving', 'Figurine', 'Classical sculpture', 'Trunk', 'Hand', 'Visual arts', 'Lawn ornament']
244.jpg	sculpture	['Sculpture', 'Bronze sculpture', 'Art', 'Bronze', 'Figurine', 'Metal', 'Statue', 'Animal figure', 'Nonbuilding structure']
169.jpg	sculpture	['Sculpture', 'Metal', 'Art', 'Bronze', 'Carving', 'Stone carving', 'Bronze sculpture']
i - 404.jpeg	sculpture	['Sculpture', 'Environmental art', 'Art', 'Tree', 'Botany', 'Grass', 'Rock', 'Architecture', 'Stone carving', 'Organism']
157.jpg	sculpture	['Statue', 'Sculpture', 'Monument', 'Art', 'Classical sculpture', 'Memorial', 'Tourism']
i - 990.jpeg	sculpture	['Sculpture', 'Landmark', 'Sphere', 'Art', 'Architecture', 'World', 'Circle', 'Tourism']
i - 243.jpeg	sculpture	['Sculpture', 'Landmark', 'Environmental art', 'Art', 'Statue', 'Sky', 'Technology', 'Visual arts', 'Monument', 'National historic landmark']
i - 424.jpeg	sculpture	['Statue', 'Sculpture', 'Stone carving', 'Classical sculpture', 'Monument', 'Art', 'Standing', 'Lawn', 'Lawn ornament', 'Figurine']
i - 707.jpeg	sculpture	['Sculpture', 'Statue', 'Metal', 'Bronze sculpture', 'Bronze', 'Art', 'Classical sculpture', 'Outerwear', 'Nonbuilding structure']
i - 1219.jpeg	sculpture	['Sculpture', 'Museum', 'Art', 'Statue', 'Art gallery', 'Bronze sculpture', 'Tourist attraction', 'Sculptor', 'Visual arts', 'Art exhibition']
i - 86.jpeg	sculpture	['Sculpture', 'Grass', 'Stone carving', 'Art', 'Statue', 'Rock', 'Monolith', 'Monument', 'Environmental art', 'Lawn']
i - 923.jpeg	sculpture	['Sculpture', 'Building sand castles', 'Sand', 'Carving', 'Stone carving', 'Art', 'Nativity scene', 'Recreation', 'Classical sculpture', 'Temple']
i - 69.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Face', 'Stone carving', 'Statue', 'Head', 'Art', 'Forehead', 'Chin', 'Relief']
i - 366.jpeg	sculpture	['Sculpture', 'Stone carving', 'Statue', 'Figurine', 'Green', 'Art', 'Turquoise', 'Turquoise', 'Classical sculpture', 'Carving']
28.jpg	sculpture	['Statue', 'Sculpture', 'Art', 'Classical sculpture', 'Throwing', 'Monument', 'Discus throw', 'Shot put', 'Standing', 'Bronze sculpture']
i - 489.jpeg	sculpture	['Sculpture', 'Lawn ornament', 'Statue', 'Art', 'Botany', 'Environmental art', 'Stone carving', 'Garden', 'Grass', 'Botanical garden']
365.jpg	sculpture	['Shoulder', 'Sculpture', 'Joint', 'Standing', 'Figurine', 'Human', 'Art', 'Sitting', 'Leg', 'Mannequin']
i - 980.jpeg	sculpture	['Sculpture', 'Statue', 'Classical sculpture', 'Figurine', 'Art', 'Standing', 'Carving', 'Monument', 'Stone carving', 'Nonbuilding structure']
i - 979.jpeg	sculpture	['Sculpture', 'Environmental art', 'Architecture', 'Art', 'House', 'Wheel', 'Nonbuilding structure', 'Pavilion']
i - 382.jpeg	sculpture	['Sculpture', 'Sculptor', 'Stone carving', 'Art', 'Carving', 'Automotive wheel system', 'Statue', 'Pottery', 'Clay', 'Figurine']
4463_mainfoto_05.jpg	sculpture	['Classical sculpture', 'Sculpture', 'Statue', 'Figurine', 'Art', 'Stone carving', 'Carving', 'Monument', 'Marble', 'Nonbuilding structure']
i - 1398.jpeg	sculpture	['Architecture', 'Sculpture', 'Design', 'Grass', 'Tree', 'Font', 'Art', 'Plant', 'Facade']
i - 573.jpeg	sculpture	['Sculpture', 'Statue', 'Lawn ornament', 'Stone carving', 'Figurine', 'Art', 'Carving', 'Grass', 'Monument', 'Classical sculpture']
39.jpg	sculpture	['Giraffe', 'Giraffidae', 'Sculpture', 'Metal', 'Silver', 'Art', 'Wildlife', 'Llama']
324.jpg	sculpture	['Sculpture', 'Statue', 'Bronze', 'Bronze sculpture', 'Figurine', 'Art', 'Metal', 'Classical sculpture', 'Nonbuilding structure']
355.jpg	sculpture	['Sculpture', 'Art', 'Bronze sculpture', 'Figurine', 'Statue', 'Visual arts', 'Nonbuilding structure', 'Classical sculpture', 'Metal', 'Bronze']
i - 658.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Art', 'Mannequin', 'Chin', 'Statue', 'Stone carving', 'Figurine', 'Neck', 'Chest']
i - 942.jpeg	sculpture	['Statue', 'Sculpture', 'Stone carving', 'Figurine', 'Monument', 'Classical sculpture', 'Lawn ornament', 'Art', 'Water feature', 'Plant']
i - 1085.jpeg	sculpture	['Sculpture', 'Art', 'Classical sculpture', 'Statue', 'Carving', 'Visual arts', 'Figurine', 'Stone carving', 'Nonbuilding structure', 'Bronze sculpture']
i - 1451.jpeg	sculpture	['Sculpture', 'Figurine', 'Art', 'Statue', 'Hand', 'Bronze sculpture', 'Classical sculpture', 'Nonbuilding structure', 'Carving', 'Bronze']
i - 1502.jpeg	sculpture	['Figurine', 'Still life photography', 'Illustration', 'Plant', 'Silver', 'Glass', 'Art']
397.jpg	sculpture	['Sculpture', 'Bronze sculpture', 'Statue', 'Art', 'Bronze', 'Metal', 'Rein', 'Horse trainer', 'Horse', 'Working animal']
172.jpg	sculpture	['Statue', 'Sculpture', 'Landmark', 'Art', 'Monument', 'Architecture', 'Sky', 'Metal', 'City', 'Bronze']
i108.jpeg	sculpture	['Sculpture', 'Art', 'Classical sculpture', 'Statue', 'Hand', 'Muscle', 'Jaw', 'Nonbuilding structure', 'Drawing', 'Artwork']
i - 785.jpeg	sculpture	['Sculpture', 'Sky', 'Water', 'Art', 'Statue', 'Photography', 'Cloud', 'Nonbuilding structure']
i - 1274.jpeg	sculpture	['Sculpture', 'Sand', 'Building sand castles', 'Art', 'Carving', 'Recreation', 'Historic site', 'Stone carving', 'Statue', 'Archaeological site']
1686_mainfoto_05.jpg	sculpture	['Sculpture', 'Art', 'Bronze sculpture', 'Statue', 'Carving', 'Nonbuilding structure', 'Classical sculpture', 'Bronze', 'Metal', 'Figurine']
i - 1179.jpeg	sculpture	['Sculpture', 'Statue', 'Grass', 'Art', 'Tree', 'Plant', 'Garden', 'Nonbuilding structure']
i - 959.jpeg	sculpture	['Tree', 'Antler', 'Grass', 'Furniture', 'Woody plant', 'Sky', 'Plant', 'Sculpture', 'Branch', 'Art']
i - 1118.jpeg	sculpture	['Figurine', 'Statue', 'Sculpture', 'Classical sculpture', 'Bronze sculpture', 'Metal', 'Art', 'Bronze', 'Monument', 'Dress']
i - 1344.jpeg	sculpture	['Stone carving', 'Rock', 'Carving', 'Sculpture', 'Art', 'Jaw', 'Limestone', 'Transparent material']
i - 799.jpeg	sculpture	['Sculpture', 'Iron', 'Art', 'Metal', 'Interior design', 'Room', 'Floor', 'Architecture', 'Furniture', 'Statue']
i - 518.jpeg	sculpture	['Sculpture', 'Hand', 'Art', 'Arm', 'Classical sculpture', 'Statue', 'Finger', 'Gesture', 'Nonbuilding structure', 'Jaw']
i - 91.jpeg	sculpture	['Sculpture', 'Statue', 'Horse', 'Art', 'Stallion', 'Metal', 'Horse trainer', 'Fictional character']
i - 116.jpeg	sculpture	['Sculpture', 'Standing', 'Figurine', 'Natural environment', 'Classical sculpture', 'Art', 'Joint', 'Statue', 'Animation', 'Sand']
i - 704.jpeg	sculpture	['Sculpture', 'Stone carving', 'Art', 'Water feature', 'Memorial', 'Architecture', 'Rock', 'Lawn ornament', 'Statue', 'Concrete']
i - 1357.jpeg	sculpture	['Sculpture', 'Art', 'Bronze sculpture', 'Statue', 'Classical sculpture', 'Metal', 'Bronze', 'Nonbuilding structure', 'Figurine', 'Jaw']
i - 1019.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Statue', 'Stone carving', 'Figurine', 'Art', 'Sculptor', 'Carving', 'Monument', 'Marble']
i - 224.jpeg	sculpture	['Statue', 'Sculpture', 'Sitting', 'Stone carving', 'Art', 'Monument', 'Carving', 'Classical sculpture', 'Lawn ornament', 'Sidewalk']
115.jpg	sculpture	['Sculpture', 'Art', 'Figurine', 'Classical sculpture']
i - 389.jpeg	sculpture	['Statue', 'Sculpture', 'Stone carving', 'Figurine', 'Classical sculpture', 'Monument', 'Lawn ornament', 'Art', 'Water feature', 'Fictional character']
16.jpg	sculpture	['Statue', 'Figurine', 'Sculpture', 'Classical sculpture', 'Art', 'Fictional character', 'Monument', 'Carving', 'Toy', 'Stone carving']
i - 166.jpeg	sculpture	['Sculpture', 'Bronze sculpture', 'Statue', 'Art', 'Metal', 'Bronze', 'Figurine', 'Carving', 'Classical sculpture', 'Nonbuilding structure']
364.jpg	sculpture	['Sculpture', 'Art', 'Classical sculpture', 'Chin', 'Forehead', 'Head', 'Nonbuilding structure', 'Jaw', 'Statue', 'Portrait']
i - 1133.jpeg	sculpture	['Sculpture', 'Statue', 'Bronze sculpture', 'Art', 'Classical sculpture', 'Figurine', 'Bronze', 'Metal', 'Monument', 'Nonbuilding structure']
i - 493.jpeg	sculpture	['Stone carving', 'Statue', 'Sculpture', 'Lawn ornament', 'Headstone', 'Granite', 'Art', 'Carving', 'Monument', 'Sculptor']
i - 1307.jpeg	sculpture	['Sculpture', 'Classical sculpture', 'Statue', 'Art', 'Stone carving', 'Monument', 'Black-and-white', 'Stock photography', 'Photography', 'Nonbuilding structure']
i - 32.jpeg	sculpture	['Statue', 'Sculpture', 'Art', 'Lawn ornament', 'Classical sculpture', 'Monument', 'Bronze sculpture', 'Stone carving', 'Metal', 'Garden']
